1;14551;212,000;400,000
1;30011;190,000;400,000
3;43777;527,000;400,000
2;58381;357,000;400,000
2;73011;362,000;400,000
2;87591;362,000;400,000
3;101399;512,000;400,000
2;115979;367,000;400,000
2;130573;353,000;400,000
2;145158;367,000;400,000
3;159851;308,000;400,000
3;173661;510,000;400,000
2;188296;353,000;400,000
3;202160;502,000;400,000
2;216730;371,000;400,000
2;231363;354,000;400,000
3;245179;510,000;400,000
2;259873;339,000;400,000
2;274526;345,000;400,000
3;288445;496,000;400,000
2;303145;341,000;400,000
2;317693;354,000;400,000
3;331585;491,000;400,000
2;346207;350,000;400,000
2;360911;326,000;400,000
3;374699;513,000;400,000
2;389445;335,000;400,000
3;403305;503,000;400,000
2;417967;345,000;400,000
2;432567;345,000;400,000
3;446459;504,000;400,000
2;461482;335,000;400,000
2;475801;349,000;400,000
3;489657;499,000;400,000
2;504312;349,000;400,000
2;519103;330,000;400,000
3;532891;515,000;400,000
2;547494;349,000;400,000
3;561414;499,000;400,000
2;576127;331,000;400,000
2;590826;343,000;400,000
3;604802;482,000;400,000
2;619493;344,000;400,000
3;633224;532,000;400,000
1;648721;170,000;400,000
3;662633;497,000;400,000
2;677266;342,000;400,000
3;691219;487,000;400,000
2;705747;374,000;400,000
2;720451;332,000;400,000
3;734360;491,000;400,000
2;748867;383,000;400,000
2;763534;340,000;400,000
3;763668;22,000;400,000
6;791867;811,000;400,000
2;806531;348,000;400,000
3;820169;557,000;400,000
2;834936;319,000;400,000
3;848899;471,000;400,000
2;863353;385,000;400,000
2;878053;325,000;400,000
3;891965;488,000;400,000
2;892295;19,000;400,000
5;892221;14,000;400,000
8;935814;921,000;400,000
3;949699;496,000;400,000
3;963606;488,000;400,000
2;978236;344,000;400,000
3;992173;486,000;400,000
2;1006912;336,000;400,000
3;1021491;341,000;400,000
3;1035484;469,000;400,000
2;1049942;384,000;400,000
3;1063941;477,000;400,000
2;1078582;332,000;400,000
3;1092535;484,000;400,000
2;1107223;322,000;400,000
3;1121080;493,000;400,000
2;1123786;79,000;400,000
4;1123719;13,000;400,000
7;1123610;21,000;400,000
10;1182104;635,000;400,000
7;1193190;1049,000;400,000
2;1207662;364,000;400,000
4;1220630;676,000;400,000
1;1236155;171,000;400,000
3;1250684;492,000;400,000
2;1264572;372,000;400,000
3;1278620;460,000;400,000
2;1293235;360,000;400,000
3;1307007;520,000;400,000
2;1321533;361,000;400,000
2;1336257;322,000;400,000
3;1350058;503,000;400,000
2;1365290;375,000;400,000
2;1379294;330,000;400,000
3;1393015;514,000;400,000
2;1407646;340,000;400,000
2;1422162;362,000;400,000
3;1436171;453,000;400,000
2;1450763;352,000;400,000
2;1465271;373,000;400,000
3;1479212;478,000;400,000
2;1493821;346,000;400,000
3;1507654;505,000;400,000
2;1522851;234,000;400,000
3;1536673;494,000;400,000
2;1551431;333,000;400,000
3;1565263;509,000;400,000
2;1572358;190,000;400,000
4;1572299;11,000;400,000
6;1612425;90,000;400,000
8;1623523;1054,000;400,000
3;1637408;508,000;400,000
3;1651225;497,000;400,000
2;1665881;348,000;400,000
3;1679791;484,000;400,000
2;1695420;357,000;400,000
2;1709555;316,000;400,000
3;1722992;520,000;400,000
2;1737606;346,000;400,000
3;1751523;492,000;400,000
2;1766283;331,000;400,000
