1;18662;334,000;400,000
300;0;7043,000;400,000
1;15257;204,000;400,000
300;0;6360,000;400,000
1;15140;203,000;400,000
300;26;6352,000;400,000
1;15179;198,000;400,000
300;0;6365,000;400,000
1;15225;195,000;400,000
300;1;6363,000;400,000
1;15169;205,000;400,000
300;11;6355,000;400,000
1;15143;205,000;400,000
300;9;6340,000;400,000
1;15117;209,000;400,000
300;38;6348,000;400,000
1;15160;205,000;400,000
300;0;6370,000;400,000
1;15193;194,000;400,000
300;0;6359,000;400,000
1;15205;203,000;400,000
300;0;6358,000;400,000
1;15156;207,000;400,000
300;0;6356,000;400,000
1;15153;201,000;400,000
300;0;6360,000;400,000
1;15203;205,000;400,000
300;0;6355,000;400,000
1;15163;205,000;400,000
300;0;6356,000;400,000
1;15200;200,000;400,000
300;0;6370,000;400,000
1;15130;200,000;400,000
300;0;6353,000;400,000
1;15149;200,000;400,000
300;15;6347,000;400,000
1;15149;205,000;400,000
300;0;6349,000;400,000
1;15137;200,000;400,000
300;0;6350,000;400,000
1;15096;204,000;400,000
300;1;6350,000;400,000
1;15318;126,000;400,000
300;0;6386,000;400,000
1;15154;204,000;400,000
300;0;6359,000;400,000
1;15120;202,000;400,000
300;0;6352,000;400,000
1;15135;197,000;400,000
300;1;6342,000;400,000
1;15194;197,000;400,000
300;0;6360,000;400,000
1;15178;186,000;400,000
300;0;6352,000;400,000
1;15181;198,000;400,000
300;17;6359,000;400,000
1;15142;203,000;400,000
300;0;6358,000;400,000
1;15230;184,000;400,000
300;24;6366,000;400,000
1;15227;200,000;400,000
300;44;6354,000;400,000
1;15254;194,000;400,000
300;9;6369,000;400,000
1;15175;202,000;400,000
300;0;6360,000;400,000
1;15169;205,000;400,000
300;0;6349,000;400,000
1;15222;200,000;400,000
300;18;6347,000;400,000
1;15192;201,000;400,000
300;0;6345,000;400,000
1;15156;203,000;400,000
300;0;6347,000;400,000
1;15354;173,000;400,000
300;0;6362,000;400,000
1;15168;204,000;400,000
300;16;6338,000;400,000
1;15189;199,000;400,000
300;16;6367,000;400,000
1;15108;205,000;400,000
300;1;6347,000;400,000
1;15172;203,000;400,000
300;0;6354,000;400,000
1;15228;198,000;400,000
300;0;6370,000;400,000
1;15123;205,000;400,000
300;0;6344,000;400,000
1;15175;203,000;400,000
300;26;6343,000;400,000
1;15084;203,000;400,000
300;0;6338,000;400,000
1;15209;197,000;400,000
300;0;6357,000;400,000
1;15154;201,000;400,000
300;0;6351,000;400,000
1;15159;198,000;400,000
300;0;6348,000;400,000
1;15178;202,000;400,000
300;26;6347,000;400,000
1;15148;206,000;400,000
300;0;6360,000;400,000
1;15441;125,000;400,000
300;0;6402,000;400,000
1;15109;203,000;400,000
300;37;6337,000;400,000
1;15127;196,000;400,000
300;0;6349,000;400,000
1;15128;204,000;400,000
300;0;6352,000;400,000
1;15081;206,000;400,000
300;0;6330,000;400,000
1;15140;203,000;400,000
300;0;6353,000;400,000
1;15148;204,000;400,000
300;0;6356,000;400,000
1;15219;206,000;400,000
300;35;6350,000;400,000
1;15183;203,000;400,000
300;0;6356,000;400,000
1;15192;194,000;400,000
