1;16911;1155,000;400,000
1;32476;183,000;400,000
1;48025;183,000;400,000
1;63375;179,000;400,000
1;78850;179,000;400,000
2;93512;349,000;400,000
1;109050;173,000;400,000
4;122438;608,000;400,000
1;137941;175,000;400,000
5;150528;760,000;400,000
1;166200;123,000;400,000
5;178739;767,000;400,000
1;194306;176,000;400,000
4;207453;642,000;400,000
1;222952;177,000;400,000
3;236822;508,000;400,000
1;252400;172,000;400,000
4;265706;613,000;400,000
1;281219;175,000;400,000
4;294558;598,000;400,000
1;310078;177,000;400,000
4;323464;594,000;400,000
1;339029;170,000;400,000
5;351447;787,000;400,000
1;367023;161,000;400,000
4;380380;614,000;400,000
1;395955;163,000;400,000
4;409188;617,000;400,000
1;424726;169,000;400,000
4;438069;604,000;400,000
1;454785;162,000;400,000
4;467238;537,000;400,000
1;482777;169,000;400,000
4;497073;624,000;400,000
1;511582;157,000;400,000
5;524633;769,000;400,000
1;539834;173,000;400,000
4;553075;589,000;400,000
1;568611;167,000;400,000
4;581968;600,000;400,000
1;597557;161,000;400,000
4;610616;672,000;400,000
1;627317;168,000;400,000
4;640372;426,000;400,000
1;655962;148,000;400,000
5;668757;701,000;400,000
1;684393;170,000;400,000
5;697286;700,000;400,000
1;712678;189,000;400,000
5;725517;691,000;400,000
1;741065;167,000;400,000
4;754211;661,000;400,000
1;769743;158,000;400,000
4;783213;582,000;400,000
1;798673;194,000;400,000
4;812176;577,000;400,000
1;827707;168,000;400,000
5;840096;801,000;400,000
1;855560;191,000;400,000
4;864937;358,000;400,000
1;864916;4,000;400,000
7;864797;22,000;400,000
9;864677;23,000;400,000
11;864509;33,000;400,000
14;912002;65,000;400,000
16;957820;1754,000;400,000
1;973395;184,000;400,000
11;982390;1448,000;400,000
1;997868;169,000;400,000
5;1010818;679,000;400,000
1;1026334;159,000;400,000
3;1040345;452,000;400,000
1;1056495;181,000;400,000
3;1069830;472,000;400,000
1;1086112;166,000;400,000
5;1098060;739,000;400,000
1;1113563;175,000;400,000
4;1127248;547,000;400,000
1;1142952;176,000;400,000
4;1156035;595,000;400,000
1;1171504;171,000;400,000
5;1184468;659,000;400,000
1;1199922;174,000;400,000
5;1212454;756,000;400,000
1;1227997;171,000;400,000
4;1241313;612,000;400,000
1;1256844;168,000;400,000
4;1270218;612,000;400,000
1;1285804;173,000;400,000
4;1298888;670,000;400,000
1;1314239;170,000;400,000
4;1327525;607,000;400,000
1;1343043;161,000;400,000
4;1356440;593,000;400,000
1;1371847;168,000;400,000
4;1385250;593,000;400,000
1;1400682;194,000;400,000
4;1415196;642,000;400,000
1;1429427;172,000;400,000
4;1442669;612,000;400,000
1;1458068;191,000;400,000
4;1471662;572,000;400,000
1;1487019;170,000;400,000
4;1501011;463,000;400,000
1;1516508;161,000;400,000
6;1530077;805,000;400,000
1;1544167;177,000;400,000
5;1556874;734,000;400,000
1;1572251;191,000;400,000
4;1585686;588,000;400,000
1;1588133;35,000;400,000
6;1588037;18,000;400,000
7;1587930;21,000;400,000
10;1587766;32,000;400,000
12;1587583;36,000;400,000
15;1679154;500,000;400,000
11;1688427;1414,000;400,000
1;1703851;174,000;400,000
11;1713269;1375,000;400,000
1;1728683;187,000;400,000
5;1741370;729,000;400,000
