1;20131;597,000;400,000
1;35723;174,000;400,000
1;51203;174,000;400,000
2;65848;346,000;400,000
2;80516;338,000;400,000
3;94455;490,000;400,000
2;109139;341,000;400,000
3;123111;496,000;400,000
2;137764;340,000;400,000
2;152484;339,000;400,000
3;166465;483,000;400,000
2;181101;337,000;400,000
3;195090;495,000;400,000
2;209719;344,000;400,000
2;224420;336,000;400,000
3;238397;477,000;400,000
2;253134;328,000;400,000
3;267131;468,000;400,000
2;281788;336,000;400,000
3;295774;480,000;400,000
2;310507;332,000;400,000
3;324501;477,000;400,000
2;339218;324,000;400,000
3;353165;491,000;400,000
2;368030;318,000;400,000
3;381809;478,000;400,000
2;396585;314,000;400,000
3;410514;474,000;400,000
2;425177;336,000;400,000
2;439866;339,000;400,000
3;454699;467,000;400,000
2;468693;314,000;400,000
3;482633;479,000;400,000
2;497149;372,000;400,000
3;511266;444,000;400,000
2;525782;374,000;400,000
3;539806;438,000;400,000
2;554705;327,000;400,000
3;568559;466,000;400,000
2;583274;332,000;400,000
3;597429;439,000;400,000
3;611227;508,000;400,000
2;628171;286,000;400,000
3;640140;456,000;400,000
2;654850;312,000;400,000
3;668909;460,000;400,000
2;683716;309,000;400,000
3;697993;426,000;400,000
3;711694;525,000;400,000
2;726622;285,000;400,000
3;740756;442,000;400,000
2;755331;366,000;400,000
3;769518;440,000;400,000
2;784339;305,000;400,000
3;798132;509,000;400,000
2;812988;292,000;400,000
3;827169;437,000;400,000
3;840932;522,000;400,000
2;855475;361,000;400,000
2;867930;116,000;400,000
4;867846;16,000;400,000
7;904288;22,000;400,000
10;912739;1369,000;400,000
3;926963;427,000;400,000
3;943116;499,000;400,000
2;955669;319,000;400,000
2;970269;345,000;400,000
3;984330;432,000;400,000
3;998437;458,000;400,000
2;1012987;374,000;400,000
2;1027784;306,000;400,000
3;1041930;458,000;400,000
3;1057075;515,000;400,000
2;1070440;338,000;400,000
2;1085220;307,000;400,000
3;1099529;422,000;400,000
3;1113727;420,000;400,000
3;1114703;52,000;400,000
5;1114620;16,000;400,000
8;1114504;22,000;400,000
11;1114346;31,000;400,000
14;1114118;45,000;400,000
16;1161824;99,000;400,000
18;1220597;994,000;400,000
14;1228685;1650,000;400,000
5;1242596;502,000;400,000
4;1255898;597,000;400,000
3;1270002;453,000;400,000
2;1284728;320,000;400,000
3;1298579;484,000;400,000
2;1313269;335,000;400,000
3;1327201;490,000;400,000
2;1341865;325,000;400,000
3;1355921;463,000;400,000
2;1370630;334,000;400,000
3;1384918;469,000;400,000
2;1399282;343,000;400,000
2;1413969;340,000;400,000
3;1427981;464,000;400,000
2;1443064;330,000;400,000
3;1457142;472,000;400,000
2;1471286;332,000;400,000
3;1485272;486,000;400,000
2;1499986;338,000;400,000
3;1514171;431,000;400,000
3;1528309;454,000;400,000
2;1542949;330,000;400,000
3;1556924;489,000;400,000
2;1571556;337,000;400,000
2;1587621;325,000;400,000
3;1600456;439,000;400,000
3;1614481;463,000;400,000
2;1629080;364,000;400,000
3;1643385;387,000;400,000
3;1657204;518,000;400,000
2;1671926;333,000;400,000
2;1686798;310,000;400,000
3;1700699;480,000;400,000
2;1715497;309,000;400,000
3;1730279;294,000;400,000
