1;21854;355,000;400,000
1;37471;186,000;400,000
1;52842;182,000;400,000
1;68391;178,000;400,000
2;83043;344,000;400,000
2;97755;333,000;400,000
2;112459;345,000;400,000
2;127753;193,000;400,000
2;142616;342,000;400,000
2;157200;349,000;400,000
3;171119;501,000;400,000
2;185753;354,000;400,000
2;200513;347,000;400,000
3;214490;494,000;400,000
2;228930;348,000;400,000
2;243627;339,000;400,000
3;257495;503,000;400,000
2;272222;329,000;400,000
3;286435;431,000;400,000
2;301156;338,000;400,000
3;315175;457,000;400,000
2;329892;322,000;400,000
3;343786;503,000;400,000
2;358494;334,000;400,000
3;372375;487,000;400,000
2;388084;346,000;400,000
2;401833;329,000;400,000
3;415675;488,000;400,000
2;430410;340,000;400,000
3;444329;491,000;400,000
2;460239;349,000;400,000
2;473713;315,000;400,000
3;487720;486,000;400,000
2;502341;346,000;400,000
3;516328;487,000;400,000
2;530944;342,000;400,000
3;544994;476,000;400,000
2;559689;342,000;400,000
2;574335;337,000;400,000
3;588293;483,000;400,000
2;603131;345,000;400,000
3;616916;482,000;400,000
2;631480;381,000;400,000
2;646179;328,000;400,000
3;660121;474,000;400,000
2;674790;348,000;400,000
3;688872;458,000;400,000
2;703411;375,000;400,000
2;718092;319,000;400,000
3;732102;478,000;400,000
2;746582;377,000;400,000
2;761331;325,000;400,000
3;775704;493,000;400,000
2;789817;357,000;400,000
3;803808;470,000;400,000
2;818562;323,000;400,000
3;832659;450,000;400,000
2;847194;375,000;400,000
3;861163;475,000;400,000
2;875713;365,000;400,000
2;890492;322,000;400,000
3;904670;465,000;400,000
2;919086;366,000;400,000
3;933127;459,000;400,000
2;947702;370,000;400,000
2;958995;235,000;400,000
3;958930;12,000;400,000
4;958848;16,000;400,000
5;958766;16,000;400,000
5;958685;16,000;400,000
6;958593;18,000;400,000
7;994625;40,000;400,000
8;1070938;872,000;400,000
6;1084298;573,000;400,000
6;1095931;927,000;400,000
5;1108577;750,000;400,000
4;1121716;638,000;400,000
4;1135095;603,000;400,000
3;1148952;495,000;400,000
3;1162793;508,000;400,000
3;1176657;504,000;400,000
3;1190699;477,000;400,000
3;1204630;479,000;400,000
2;1219278;356,000;400,000
3;1233254;476,000;400,000
2;1247922;339,000;400,000
3;1261916;472,000;400,000
2;1276553;342,000;400,000
3;1290590;469,000;400,000
2;1305292;328,000;400,000
3;1318960;536,000;400,000
2;1333772;317,000;400,000
2;1348444;347,000;400,000
3;1362895;484,000;400,000
2;1376968;335,000;400,000
3;1390900;481,000;400,000
2;1405835;271,000;400,000
3;1419701;493,000;400,000
2;1434354;347,000;400,000
3;1448255;487,000;400,000
2;1462906;335,000;400,000
2;1477493;375,000;400,000
3;1492590;453,000;400,000
2;1506258;340,000;400,000
3;1520222;488,000;400,000
2;1534906;333,000;400,000
3;1548800;488,000;400,000
2;1563498;340,000;400,000
2;1578151;334,000;400,000
3;1592120;466,000;400,000
2;1607629;341,000;400,000
3;1622452;514,000;400,000
2;1635310;326,000;400,000
3;1649428;452,000;400,000
2;1650889;47,000;400,000
3;1650842;9,000;400,000
4;1695776;367,000;400,000
4;1709313;573,000;400,000
3;1723390;453,000;400,000
3;1737470;462,000;400,000
3;1741497;168,000;400,000
