1;30227;324,000;400,000
1;45784;186,000;400,000
1;61224;189,000;400,000
1;76676;188,000;400,000
1;92176;187,000;400,000
1;107678;185,000;400,000
1;123068;194,000;400,000
1;138559;180,000;400,000
1;154042;182,000;400,000
1;169494;186,000;400,000
1;184939;179,000;400,000
1;200455;180,000;400,000
1;215919;184,000;400,000
1;231319;186,000;400,000
1;246757;184,000;400,000
1;262282;178,000;400,000
1;278114;166,000;400,000
1;293423;121,000;400,000
1;308878;181,000;400,000
1;324395;177,000;400,000
1;339872;182,000;400,000
1;355334;186,000;400,000
1;371534;178,000;400,000
1;386186;170,000;400,000
1;401652;185,000;400,000
1;417199;172,000;400,000
1;432616;194,000;400,000
1;448160;170,000;400,000
1;463629;186,000;400,000
1;479077;181,000;400,000
1;494599;181,000;400,000
1;509993;186,000;400,000
1;525427;182,000;400,000
1;540864;191,000;400,000
1;556176;188,000;400,000
1;571560;186,000;400,000
1;586992;183,000;400,000
1;602411;188,000;400,000
1;617758;205,000;400,000
1;633265;173,000;400,000
1;648831;171,000;400,000
1;664255;181,000;400,000
1;680280;187,000;400,000
1;695133;188,000;400,000
1;710687;175,000;400,000
1;726158;173,000;400,000
1;741567;188,000;400,000
1;757060;168,000;400,000
1;772586;177,000;400,000
1;787981;197,000;400,000
1;803453;176,000;400,000
1;818951;174,000;400,000
1;820497;23,000;400,000
1;820477;4,000;400,000
1;820461;3,000;400,000
1;820444;3,000;400,000
1;820427;3,000;400,000
1;915417;74,000;400,000
1;930854;181,000;400,000
1;946343;182,000;400,000
1;962279;189,000;400,000
1;977221;182,000;400,000
1;992691;181,000;400,000
1;1008147;184,000;400,000
1;1023625;182,000;400,000
1;1039259;184,000;400,000
1;1054773;182,000;400,000
1;1069910;178,000;400,000
1;1085359;186,000;400,000
1;1100822;172,000;400,000
1;1116784;178,000;400,000
1;1131740;182,000;400,000
1;1147191;188,000;400,000
1;1162749;168,000;400,000
1;1178181;184,000;400,000
1;1193685;167,000;400,000
1;1209403;169,000;400,000
1;1224970;107,000;400,000
1;1240416;179,000;400,000
1;1255890;178,000;400,000
1;1271387;178,000;400,000
1;1286875;171,000;400,000
1;1302307;192,000;400,000
1;1317751;175,000;400,000
1;1333207;180,000;400,000
1;1348573;179,000;400,000
1;1364107;177,000;400,000
1;1379572;172,000;400,000
1;1395010;177,000;400,000
1;1410406;194,000;400,000
1;1425885;174,000;400,000
1;1441337;174,000;400,000
1;1456840;174,000;400,000
1;1472300;176,000;400,000
1;1487806;180,000;400,000
1;1503254;177,000;400,000
1;1518607;195,000;400,000
1;1534174;168,000;400,000
1;1549509;197,000;400,000
1;1565006;174,000;400,000
1;1580433;171,000;400,000
1;1595849;192,000;400,000
1;1611327;168,000;400,000
1;1623225;134,000;400,000
1;1623209;3,000;400,000
1;1623193;3,000;400,000
1;1623175;3,000;400,000
1;1623159;3,000;400,000
1;1623139;4,000;400,000
1;1723554;51,000;400,000
1;1739020;152,000;400,000
1;1754442;180,000;400,000
1;1769910;187,000;400,000
1;1785344;178,000;400,000
1;1800833;180,000;400,000
1;1816362;178,000;400,000
1;1831754;175,000;400,000
1;1847205;183,000;400,000
1;1862653;177,000;400,000
1;1878067;183,000;400,000
1;1893409;155,000;400,000
1;1908902;176,000;400,000
1;1924389;173,000;400,000
1;1939829;186,000;400,000
1;1955250;181,000;400,000
1;1970657;182,000;400,000
