1;33451;315,000;400,000
300;44;10035,000;400,000
1;15264;193,000;400,000
300;0;6393,000;400,000
1;15181;198,000;400,000
300;38;6354,000;400,000
1;15248;200,000;400,000
300;448;6271,000;400,000
1;15844;195,000;400,000
300;15;6481,000;400,000
1;15273;201,000;400,000
300;0;6392,000;600,000
1;15321;181,000;600,000
300;0;6411,000;600,000
1;15279;181,000;600,000
300;0;6389,000;600,000
1;15179;199,000;600,000
300;0;6378,000;600,000
1;15208;193,000;600,000
300;32;6379,000;600,000
1;15271;198,000;600,000
300;37;6393,000;600,000
1;15199;201,000;3000,000
300;0;6379,000;3000,000
1;15183;193,000;3000,000
300;0;6370,000;3000,000
1;15238;190,000;3000,000
300;0;6370,000;3000,000
1;15165;202,000;3000,000
300;30;6363,000;3000,000
1;15218;192,000;3000,000
300;0;6371,000;3000,000
1;15222;189,000;3000,000
300;0;6382,000;3000,000
1;15182;192,000;3000,000
300;20;6371,000;3000,000
1;15188;191,000;3000,000
300;33;6381,000;3000,000
1;15248;187,000;3000,000
300;0;6376,000;3000,000
1;15240;198,000;3000,000
300;0;6365,000;3000,000
1;15199;196,000;3000,000
300;8;6359,000;3000,000
1;15202;200,000;1400,000
300;17;6362,000;1400,000
1;15189;203,000;1400,000
300;18;6366,000;1400,000
1;15181;202,000;1400,000
300;11;6359,000;1400,000
1;15172;205,000;1400,000
300;8;6356,000;1400,000
1;15177;197,000;1400,000
300;6;6355,000;1400,000
1;15206;202,000;1400,000
300;13;6355,000;600,000
1;15161;202,000;600,000
300;9;6357,000;600,000
1;15132;205,000;600,000
300;9;6353,000;600,000
1;15207;204,000;600,000
300;0;6371,000;600,000
1;15211;202,000;600,000
300;1;6359,000;600,000
1;15206;202,000;600,000
300;0;6374,000;600,000
1;15224;196,000;2600,000
300;35;6317,000;2600,000
1;15486;196,000;2600,000
300;11;6395,000;2600,000
1;15149;206,000;2600,000
300;0;6360,000;2600,000
1;15259;197,000;2600,000
300;1;6359,000;2600,000
1;15288;190,000;2600,000
300;19;6388,000;2600,000
1;15179;191,000;2600,000
300;8;6339,000;600,000
1;15170;210,000;600,000
300;1;6358,000;600,000
1;15207;205,000;600,000
300;0;6365,000;600,000
1;15199;205,000;600,000
300;11;6373,000;600,000
1;15219;204,000;600,000
300;7;6354,000;600,000
1;15191;204,000;600,000
300;0;6365,000;600,000
1;15278;189,000;1800,000
300;0;6385,000;1800,000
1;15144;201,000;1800,000
300;0;6352,000;1800,000
1;15114;198,000;1800,000
300;16;6343,000;1800,000
1;15178;202,000;1800,000
300;0;6361,000;1800,000
1;15312;180,000;1800,000
300;9;6376,000;1800,000
1;15225;198,000;1800,000
300;0;6362,000;200,000
1;15251;197,000;200,000
300;0;6361,000;200,000
1;15213;199,000;200,000
300;2;6362,000;200,000
1;15489;206,000;200,000
1;30676;186,000;200,000
300;4;9471,000;200,000
1;15476;206,000;200,000
1;30637;191,000;200,000
300;1;9460,000;200,000
1;15163;203,000;1800,000
300;1;6350,000;1800,000
1;15165;194,000;1800,000
300;3057;5700,000;1800,000
1;18227;245,000;1800,000
300;0;6967,000;1800,000
1;15248;194,000;1800,000
300;0;6369,000;1800,000
1;15159;207,000;1800,000
300;0;6359,000;1800,000
1;15238;193,000;1800,000
